"","Country","Year","fertility","life","population","child_mortality","gdp","region"
"2760","Estonia",1973,2.132,70.7,1407932,24.33,10573,"Europe & Central Asia"
"2761","Estonia",1974,2.125,70.8,1420709,26.68,10839,"Europe & Central Asia"
"2762","Estonia",1975,2.112,70.12,1431998,26.22,10829,"Europe & Central Asia"
"2763","Estonia",1976,2.095,69.74,1441551,26.44,11297,"Europe & Central Asia"
"2764","Estonia",1977,2.079,69.86,1449609,27.2,11525,"Europe & Central Asia"
"2765","Estonia",1978,2.066,69.72,1456892,25.52,11778,"Europe & Central Asia"
"2766","Estonia",1979,2.06,69.5,1464417,27.69,11690,"Europe & Central Asia"
"2767","Estonia",1980,2.063,69.59,1472898,27.1,11676,"Europe & Central Asia"
"2768","Estonia",1981,2.078,69.46,1482176,26.2,11753,"Europe & Central Asia"
"2769","Estonia",1982,2.103,69.86,1491897,25.3,12010,"Europe & Central Asia"
"2770","Estonia",1983,2.134,69.78,1502292,24.5,12358,"Europe & Central Asia"
"2771","Estonia",1984,2.166,69.65,1513617,23.8,12470,"Europe & Central Asia"
"2772","Estonia",1985,2.189,69.79,1525790,23.1,12540,"Europe & Central Asia"
"2773","Estonia",1986,2.193,70.93,1539549,22.6,13014,"Europe & Central Asia"
"2774","Estonia",1987,2.171,70.94,1554175,22,13144,"Europe & Central Asia"
"2775","Estonia",1988,2.121,70.98,1566396,21.5,13392,"Europe & Central Asia"
"2776","Estonia",1989,2.043,70.53,1571840,20.9,13601,"Europe & Central Asia"
"2777","Estonia",1990,1.943,69.9,1567631,20.2,13260,"Europe & Central Asia"
"2778","Estonia",1991,1.828,69.8,1552370,19.5,12008,"Europe & Central Asia"
"2779","Estonia",1992,1.711,69.14,1527660,18.7,10523,"Europe & Central Asia"
"2780","Estonia",1993,1.602,68.19,1497364,17.8,9870,"Europe & Central Asia"
"2781","Estonia",1994,1.507,66.67,1467016,16.8,9870,"Europe & Central Asia"
"2782","Estonia",1995,1.432,67.72,1440710,15.8,10464,"Europe & Central Asia"
"2783","Estonia",1996,1.378,69.94,1419727,14.8,11245,"Europe & Central Asia"
"2784","Estonia",1997,1.342,70.13,1403188,13.8,12709,"Europe & Central Asia"
"2785","Estonia",1998,1.32,69.72,1390414,12.8,13705,"Europe & Central Asia"
"2786","Estonia",1999,1.312,70.5,1379962,11.9,13723,"Europe & Central Asia"
"2787","Estonia",2000,1.319,70.8,1370749,11,14877,"Europe & Central Asia"
"2788","Estonia",2001,1.341,70.67,1362823,10.2,15894,"Europe & Central Asia"
"2789","Estonia",2002,1.377,71.23,1356644,9.4,16974,"Europe & Central Asia"
"2790","Estonia",2003,1.422,71.82,1351955,8.6,18359,"Europe & Central Asia"
"2791","Estonia",2004,1.472,72.29,1348449,7.9,19665,"Europe & Central Asia"
"2792","Estonia",2005,1.522,72.96,1345857,7.3,21651,"Europe & Central Asia"
"2793","Estonia",2006,1.565,73.13,1344038,6.7,24047,"Europe & Central Asia"
"2794","Estonia",2007,1.598,73.14,1342873,6.1,26066,"Europe & Central Asia"
"2795","Estonia",2008,1.619,73.23,1342145,5.5,24743,"Europe & Central Asia"
"2796","Estonia",2009,1.628,73.915,1341629,5,21137,"Europe & Central Asia"
"2797","Estonia",2010,1.625,74.094,1341140,4.5,21710,"Europe & Central Asia"
"2798","Estonia",2011,1.617,74.226,1340537,4.1,23576,"Europe & Central Asia"
"2799","Estonia",2012,1.609,74.335,1339762,3.7,24761,"Europe & Central Asia"
"2800","Estonia",2013,1.604,74.441,1338832,3.4,25254,"Europe & Central Asia"
"2801","Ethiopia",1964,6.867,40.2,24846785,255.99,698,"Sub-Saharan Africa"
"2802","Ethiopia",1965,6.864,39,25480202,248.9,727,"Sub-Saharan Africa"
"2803","Ethiopia",1966,6.867,40,26128435,242,746,"Sub-Saharan Africa"
"2804","Ethiopia",1967,6.88,42.027,26790992,241.5,777,"Sub-Saharan Africa"
"2805","Ethiopia",1968,6.903,42.357,27476546,241,800,"Sub-Saharan Africa"
"2806","Ethiopia",1969,6.937,42.663,28197484,241.2,810,"Sub-Saharan Africa"
"2807","Ethiopia",1970,6.978,42.949,28959382,241.1,778,"Sub-Saharan Africa"
"2808","Ethiopia",1971,7.02,43.219,29777985,241.2,792,"Sub-Saharan Africa"
"2809","Ethiopia",1972,7.06,43.1,30642920,241.1,803,"Sub-Saharan Africa"
"2810","Ethiopia",1973,7.094,41,31503206,241,799,"Sub-Saharan Africa"
"2811","Ethiopia",1974,7.121,38.9,32289683,241,780,"Sub-Saharan Africa"
"2812","Ethiopia",1975,7.143,40,32958964,241.5,729,"Sub-Saharan Africa"
"2813","Ethiopia",1976,7.167,44.118,33486288,242.1,716,"Sub-Saharan Africa"
"2814","Ethiopia",1977,7.195,43.7,33903618,242.7,704,"Sub-Saharan Africa"
"2815","Ethiopia",1978,7.23,43.4,34294030,243,655,"Sub-Saharan Africa"
"2816","Ethiopia",1979,7.271,44.1,34773640,242.8,713,"Sub-Saharan Africa"
"2817","Ethiopia",1980,7.316,44.2,35426282,241.6,715,"Sub-Saharan Africa"
"2818","Ethiopia",1981,7.36,44.3,36282554,239.3,717,"Sub-Saharan Africa"
"2819","Ethiopia",1982,7.397,44.4,37319328,236,704,"Sub-Saharan Africa"
"2820","Ethiopia",1983,7.424,44,38500829,232,736,"Sub-Saharan Africa"
"2821","Ethiopia",1984,7.437,41,39768079,227.6,696,"Sub-Saharan Africa"
"2822","Ethiopia",1985,7.435,37,41077517,223.4,597,"Sub-Saharan Africa"
"2823","Ethiopia",1986,7.418,43,42417873,219.3,635,"Sub-Saharan Africa"
"2824","Ethiopia",1987,7.387,45.591,43802479,215.5,700,"Sub-Saharan Africa"
"2825","Ethiopia",1988,7.347,46.079,45240322,212,682,"Sub-Saharan Africa"
"2826","Ethiopia",1989,7.298,46.531,46747612,208.4,657,"Sub-Saharan Africa"
"2827","Ethiopia",1990,7.246,46.948,48333261,204.6,653,"Sub-Saharan Africa"
"2828","Ethiopia",1991,7.193,47.348,49998845,200.2,585,"Sub-Saharan Africa"
"2829","Ethiopia",1992,7.143,47.763,51730288,195,516,"Sub-Saharan Africa"
"2830","Ethiopia",1993,7.094,48.218,53502211,188.9,564,"Sub-Saharan Africa"
"2831","Ethiopia",1994,7.046,48.717,55281054,182,562,"Sub-Saharan Africa"
"2832","Ethiopia",1995,6.995,49.257,57042197,175,578,"Sub-Saharan Africa"
"2833","Ethiopia",1996,6.935,49.825,58774378,168.3,630,"Sub-Saharan Africa"
"2834","Ethiopia",1997,6.861,50.407,60481739,162,630,"Sub-Saharan Africa"
"2835","Ethiopia",1998,6.769,50.997,62174171,156.2,591,"Sub-Saharan Africa"
"2836","Ethiopia",1999,6.659,51.603,63868806,150.8,604,"Sub-Saharan Africa"
"2837","Ethiopia",2000,6.529,52.245,65577897,145.1,623,"Sub-Saharan Africa"
"2838","Ethiopia",2001,6.38,52.952,67303731,139,656,"Sub-Saharan Africa"
"2839","Ethiopia",2002,6.218,53.742,69040669,132.2,647,"Sub-Saharan Africa"
"2840","Ethiopia",2003,6.046,54.619,70784012,124.8,615,"Sub-Saharan Africa"
"2841","Ethiopia",2004,5.87,55.573,72526620,117,679,"Sub-Saharan Africa"
"2842","Ethiopia",2005,5.693,56.585,74263861,109.1,738,"Sub-Saharan Africa"
"2843","Ethiopia",2006,5.52,57.63,75993403,101.3,796,"Sub-Saharan Africa"
"2844","Ethiopia",2007,5.353,58.67,77718436,93.8,863,"Sub-Saharan Africa"
"2845","Ethiopia",2008,5.193,59.673,79446419,86.9,931,"Sub-Saharan Africa"
"2846","Ethiopia",2009,5.043,60.617,81187751,80.8,986,"Sub-Saharan Africa"
"2847","Ethiopia",2010,4.902,61.486,82949541,75.7,1081,"Sub-Saharan Africa"
"2848","Ethiopia",2011,4.769,62.271,84734262,71.3,1171,"Sub-Saharan Africa"
"2849","Ethiopia",2012,4.642,62.983,86538534,67.7,1240,"Sub-Saharan Africa"
"2850","Ethiopia",2013,4.519,63.635,88356373,64.6,1336,"Sub-Saharan Africa"
"2851","Fiji",1964,5.676,57.545,450447,61.7,3671,"East Asia & Pacific"
"2852","Fiji",1965,5.475,57.95,463885,60,3471,"East Asia & Pacific"
"2853","Fiji",1966,5.278,58.35,476334,58.5,3382,"East Asia & Pacific"
"2854","Fiji",1967,5.083,58.741,487922,57.3,3744,"East Asia & Pacific"
"2855","Fiji",1968,4.892,59.123,498903,56.4,3953,"East Asia & Pacific"
"2856","Fiji",1969,4.71,59.495,509680,55.8,3971,"East Asia & Pacific"
"2857","Fiji",1970,4.543,59.857,520555,55.3,4384,"East Asia & Pacific"
"2858","Fiji",1971,4.397,60.207,531631,54.9,4590,"East Asia & Pacific"
"2859","Fiji",1972,4.275,60.546,542846,54.6,4834,"East Asia & Pacific"
"2860","Fiji",1973,4.178,60.873,554147,54.2,5287,"East Asia & Pacific"
"2861","Fiji",1974,4.106,61.191,565426,53.6,5319,"East Asia & Pacific"
"2862","Fiji",1975,4.054,61.5,576634,52.8,5245,"East Asia & Pacific"
"2863","Fiji",1976,4.018,61.803,587565,51.6,5291,"East Asia & Pacific"
"2864","Fiji",1977,3.992,62.102,598298,50,5506,"East Asia & Pacific"
"2865","Fiji",1978,3.968,62.397,609387,48.2,5510,"East Asia & Pacific"
"2866","Fiji",1979,3.941,62.689,621579,46.1,6066,"East Asia & Pacific"
"2867","Fiji",1980,3.907,62.978,635297,44,5843,"East Asia & Pacific"
"2868","Fiji",1981,3.864,63.262,651006,42,6066,"East Asia & Pacific"
"2869","Fiji",1982,3.813,63.54,668259,40,5560,"East Asia & Pacific"
"2870","Fiji",1983,3.755,63.811,685461,38.3,5208,"East Asia & Pacific"
"2871","Fiji",1984,3.693,64.074,700434,36.8,5528,"East Asia & Pacific"
"2872","Fiji",1985,3.629,64.329,711703,35.4,5193,"East Asia & Pacific"
"2873","Fiji",1986,3.568,64.577,718535,34.1,5545,"East Asia & Pacific"
"2874","Fiji",1987,3.512,64.818,721637,33,5160,"East Asia & Pacific"
"2875","Fiji",1988,3.465,65.054,722753,31.8,5204,"East Asia & Pacific"
"2876","Fiji",1989,3.427,65.284,724404,30.8,5583,"East Asia & Pacific"
"2877","Fiji",1990,3.398,65.51,728390,29.8,5694,"East Asia & Pacific"
"2878","Fiji",1991,3.374,65.731,735262,28.8,5488,"East Asia & Pacific"
"2879","Fiji",1992,3.352,65.948,744396,28,5751,"East Asia & Pacific"
"2880","Fiji",1993,3.33,66.161,754981,27.2,5792,"East Asia & Pacific"
"2881","Fiji",1994,3.305,66.37,765725,26.6,6002,"East Asia & Pacific"
"2882","Fiji",1995,3.276,66.575,775651,26.2,6073,"East Asia & Pacific"
"2883","Fiji",1996,3.244,66.777,784713,25.8,6291,"East Asia & Pacific"
"2884","Fiji",1997,3.209,66.976,793165,25.4,6087,"East Asia & Pacific"
"2885","Fiji",1998,3.171,67.172,800685,25.1,6108,"East Asia & Pacific"
"2886","Fiji",1999,3.132,67.365,806927,24.8,6594,"East Asia & Pacific"
"2887","Fiji",2000,3.09,67.553,811718,24.5,6444,"East Asia & Pacific"
"2888","Fiji",2001,3.046,67.734,814780,24.2,6548,"East Asia & Pacific"
"2889","Fiji",2002,3.001,67.91,816336,23.9,6745,"East Asia & Pacific"
"2890","Fiji",2003,2.954,68.079,817339,23.7,6804,"East Asia & Pacific"
"2891","Fiji",2004,2.907,68.243,819102,23.7,7149,"East Asia & Pacific"
"2892","Fiji",2005,2.86,68.405,822553,23.7,7169,"East Asia & Pacific"
"2893","Fiji",2006,2.816,68.567,828046,23.8,7253,"East Asia & Pacific"
"2894","Fiji",2007,2.774,68.733,835267,23.9,7128,"East Asia & Pacific"
"2895","Fiji",2008,2.736,68.903,843651,24,7129,"East Asia & Pacific"
"2896","Fiji",2009,2.701,69.078,852323,24,6959,"East Asia & Pacific"
"2897","Fiji",2010,2.67,69.258,860623,23.9,7098,"East Asia & Pacific"
"2898","Fiji",2011,2.641,69.442,868406,23.7,7228,"East Asia & Pacific"
"2899","Fiji",2012,2.615,69.626,875822,23.5,7303,"East Asia & Pacific"
"2900","Fiji",2013,2.588,69.81,882863,23.2,7502,"East Asia & Pacific"
"2901","Finland",1964,2.58,69.37,4545748,21.3,12389,"Europe & Central Asia"
"2902","Finland",1965,2.46,69.13,4564002,20.2,13006,"Europe & Central Asia"
"2903","Finland",1966,2.41,69.65,4576277,19.3,13269,"Europe & Central Asia"
"2904","Finland",1967,2.32,69.83,4583461,18.4,13477,"Europe & Central Asia"
"2905","Finland",1968,2.15,69.79,4588404,17.6,13726,"Europe & Central Asia"
"2906","Finland",1969,1.94,69.67,4595003,16.9,15058,"Europe & Central Asia"
"2907","Finland",1970,1.83,70.36,4605998,16.1,16245,"Europe & Central Asia"
"2908","Finland",1971,1.7,70.18,4622759,15.4,16564,"Europe & Central Asia"
"2909","Finland",1972,1.59,70.87,4644371,14.6,17722,"Europe & Central Asia"
"2910","Finland",1973,1.5,71.38,4668510,13.8,18804,"Europe & Central Asia"
"2911","Finland",1974,1.62,71.3,4691674,13.1,19273,"Europe & Central Asia"
"2912","Finland",1975,1.69,71.85,4711432,12.2,19409,"Europe & Central Asia"
"2913","Finland",1976,1.72,72,4726845,11.4,19268,"Europe & Central Asia"
"2914","Finland",1977,1.69,72.52,4739016,10.6,19261,"Europe & Central Asia"
"2915","Finland",1978,1.65,73.08,4750001,9.9,19608,"Europe & Central Asia"
"2916","Finland",1979,1.64,73.37,4762803,9.2,20918,"Europe & Central Asia"
"2917","Finland",1980,1.63,73.66,4779488,8.7,21965,"Europe & Central Asia"
"2918","Finland",1981,1.65,73.98,4800928,8.2,22279,"Europe & Central Asia"
"2919","Finland",1982,1.72,74.55,4826163,7.9,22873,"Europe & Central Asia"
"2920","Finland",1983,1.74,74.46,4853221,7.6,23351,"Europe & Central Asia"
"2921","Finland",1984,1.7,74.77,4879235,7.4,23926,"Europe & Central Asia"
"2922","Finland",1985,1.64,74.44,4902206,7.3,24630,"Europe & Central Asia"
"2923","Finland",1986,1.6,74.8,4921232,7.3,25133,"Europe & Central Asia"
"2924","Finland",1987,1.59,74.83,4937130,7.2,26086,"Europe & Central Asia"
"2925","Finland",1988,1.7,74.79,4951685,7.1,27282,"Europe & Central Asia"
"2926","Finland",1989,1.71,75.01,4967527,6.9,28735,"Europe & Central Asia"
"2927","Finland",1990,1.79,75.04,4986441,6.7,28599,"Europe & Central Asia"
"2928","Finland",1991,1.8,75.45,5009160,6.4,26761,"Europe & Central Asia"
"2929","Finland",1992,1.85,75.7,5034766,6.1,25726,"Europe & Central Asia"
"2930","Finland",1993,1.81,75.94,5061394,5.8,25414,"Europe & Central Asia"
"2931","Finland",1994,1.85,76.64,5086368,5.5,26301,"Europe & Central Asia"
"2932","Finland",1995,1.81,76.66,5107802,5.2,27303,"Europe & Central Asia"
"2933","Finland",1996,1.76,76.94,5125177,4.9,28210,"Europe & Central Asia"
"2934","Finland",1997,1.75,77.13,5139257,4.7,29884,"Europe & Central Asia"
"2935","Finland",1998,1.71,77.34,5151024,4.6,31423,"Europe & Central Asia"
"2936","Finland",1999,1.73,77.53,5161995,4.4,32743,"Europe & Central Asia"
"2937","Finland",2000,1.73,77.76,5173370,4.3,34517,"Europe & Central Asia"
"2938","Finland",2001,1.73,78.23,5185180,4.2,35327,"Europe & Central Asia"
"2939","Finland",2002,1.72,78.37,5197305,4.1,35834,"Europe & Central Asia"
"2940","Finland",2003,1.76,78.63,5210595,4,36461,"Europe & Central Asia"
"2941","Finland",2004,1.8,78.96,5226067,3.9,37783,"Europe & Central Asia"
"2942","Finland",2005,1.8,79.09,5244342,3.8,38700,"Europe & Central Asia"
"2943","Finland",2006,1.84,79.49,5265936,3.6,40115,"Europe & Central Asia"
"2944","Finland",2007,1.83,79.53,5290431,3.5,42016,"Europe & Central Asia"
"2945","Finland",2008,1.85,79.699,5316334,3.3,42122,"Europe & Central Asia"
"2946","Finland",2009,1.86,79.783,5341546,3.2,38455,"Europe & Central Asia"
"2947","Finland",2010,1.87,79.987,5364546,3,39425,"Europe & Central Asia"
"2948","Finland",2011,1.83,80.18,5384770,2.9,40251,"Europe & Central Asia"
"2949","Finland",2012,1.8,80.362,5402627,2.7,39489,"Europe & Central Asia"
"2950","Finland",2013,1.853,80.535,5418763,2.6,38788,"Europe & Central Asia"
"2951","France",1964,2.8,71.32,48194218,23.4,13969,"Europe & Central Asia"
"2952","France",1965,2.772,71.15,48754817,22.3,14514,"Europe & Central Asia"
"2953","France",1966,2.73,71.56,49238715,21.4,15158,"Europe & Central Asia"
"2954","France",1967,2.679,71.55,49655097,20.6,15759,"Europe & Central Asia"
"2955","France",1968,2.621,71.54,50026522,19.9,16321,"Europe & Central Asia"
"2956","France",1969,2.557,71.27,50387730,19.1,17339,"Europe & Central Asia"
"2957","France",1970,2.488,72.16,50763212,18.2,18185,"Europe & Central Asia"
"2958","France",1971,2.412,72.13,51161640,17.4,18891,"Europe & Central Asia"
"2959","France",1972,2.327,72.38,51572812,16.6,19570,"Europe & Central Asia"
"2960","France",1973,2.237,72.54,51980081,15.9,20486,"Europe & Central Asia"
"2961","France",1974,2.144,72.89,52358648,15.4,20997,"Europe & Central Asia"
"2962","France",1975,2.055,72.98,52691826,15,20851,"Europe & Central Asia"
"2963","France",1976,1.977,73.22,52974009,14.5,21661,"Europe & Central Asia"
"2964","France",1977,1.915,73.83,53214788,13.9,22270,"Europe & Central Asia"
"2965","France",1978,1.871,73.95,53431051,13.3,22928,"Europe & Central Asia"
"2966","France",1979,1.845,74.26,53646954,12.8,23647,"Europe & Central Asia"
"2967","France",1980,1.834,74.35,53880143,12.4,23962,"Europe & Central Asia"
"2968","France",1981,1.836,74.51,54135673,11.9,24186,"Europe & Central Asia"
"2969","France",1982,1.842,74.89,54408866,11.5,24753,"Europe & Central Asia"
"2970","France",1983,1.846,74.87,54695692,11.1,25188,"Europe & Central Asia"
"2971","France",1984,1.847,75.37,54988578,10.7,25497,"Europe & Central Asia"
"2972","France",1985,1.841,75.47,55281465,10.3,25917,"Europe & Central Asia"
"2973","France",1986,1.827,75.75,55575215,10,26453,"Europe & Central Asia"
"2974","France",1987,1.81,76.34,55870924,9.8,26963,"Europe & Central Asia"
"2975","France",1988,1.791,76.57,56162822,9.6,28101,"Europe & Central Asia"
"2976","France",1989,1.771,76.69,56443567,9.3,28942,"Europe & Central Asia"
"2977","France",1990,1.752,76.98,56708260,9,29476,"Europe & Central Asia"
"2978","France",1991,1.736,77.17,56956057,8.6,29707,"Europe & Central Asia"
"2979","France",1992,1.724,77.46,57189616,8.1,30033,"Europe & Central Asia"
"2980","France",1993,1.717,77.5,57412239,7.6,29719,"Europe & Central Asia"
"2981","France",1994,1.717,77.94,57628904,7,30303,"Europe & Central Asia"
"2982","France",1995,1.723,78.06,57844501,6.5,30823,"Europe & Central Asia"
"2983","France",1996,1.735,78.27,58057570,6.1,31141,"Europe & Central Asia"
"2984","France",1997,1.751,78.62,58270419,5.8,31756,"Europe & Central Asia"
"2985","France",1998,1.772,78.79,58496138,5.6,32764,"Europe & Central Asia"
"2986","France",1999,1.795,78.92,58751572,5.5,33707,"Europe & Central Asia"
"2987","France",2000,1.819,79.23,59047795,5.4,34774,"Europe & Central Asia"
"2988","France",2001,1.844,79.41,59390720,5.3,35197,"Europe & Central Asia"
"2989","France",2002,1.869,79.57,59774531,5.1,35333,"Europe & Central Asia"
"2990","France",2003,1.893,79.57,60183884,4.9,35371,"Europe & Central Asia"
"2991","France",2004,1.916,80.5,60596691,4.7,36090,"Europe & Central Asia"
"2992","France",2005,1.936,80.47,60996506,4.6,36395,"Europe & Central Asia"
"2993","France",2006,1.952,80.88,61378065,4.5,37001,"Europe & Central Asia"
"2994","France",2007,1.964,81.14,61744596,4.4,37641,"Europe & Central Asia"
"2995","France",2008,1.973,81.254,62098413,4.3,37505,"Europe & Central Asia"
"2996","France",2009,1.978,81.17,62444770,4.3,36215,"Europe & Central Asia"
"2997","France",2010,1.981,81.35,62787427,4.3,36745,"Europe & Central Asia"
"2998","France",2011,1.981,81.512,63125894,4.3,37328,"Europe & Central Asia"
"2999","France",2012,1.981,81.663,63457777,4.3,37227,"Europe & Central Asia"
"3000","France",2013,1.98,81.81,63782963,4.4,37309,"Europe & Central Asia"
"3001","French Guiana",1964,5.076,61.143,37711,11.76,8300,"America"
"3002","French Guiana",1965,5.08,62.1,39347,11.76,8300,"America"
"3003","French Guiana",1966,5.059,63.001,41100,11.76,8300,"America"
"3004","French Guiana",1967,5.006,63.798,42960,11.76,8300,"America"
"3005","French Guiana",1968,4.921,64.46,44870,11.76,8300,"America"
"3006","French Guiana",1969,4.803,64.974,46754,11.76,8300,"America"
"3007","French Guiana",1970,4.653,65.337,48561,11.76,8300,"America"
"3008","French Guiana",1971,4.471,65.566,50282,11.76,8300,"America"
"3009","French Guiana",1972,4.267,65.706,51945,11.76,8300,"America"
"3010","French Guiana",1973,4.055,65.809,53580,11.76,8300,"America"
"3011","French Guiana",1974,3.847,65.906,55233,11.76,8300,"America"
"3012","French Guiana",1975,3.659,66.037,56949,11.76,8300,"America"
"3013","French Guiana",1976,3.508,66.237,58740,11.76,8300,"America"
"3014","French Guiana",1977,3.402,66.514,60634,11.76,8300,"America"
"3015","French Guiana",1978,3.343,66.867,62711,11.76,8300,"America"
"3016","French Guiana",1979,3.332,67.296,65073,11.76,8300,"America"
"3017","French Guiana",1980,3.361,67.786,67799,46.99,8300,"America"
"3018","French Guiana",1981,3.417,68.31,70882,44.07,8300,"America"
"3019","French Guiana",1982,3.484,68.834,74316,41.21,8300,"America"
"3020","French Guiana",1983,3.548,69.331,78174,38.58,8300,"America"
"3021","French Guiana",1984,3.603,69.788,82548,36.24,8300,"America"
"3022","French Guiana",1985,3.65,70.201,87473,34.25,8300,"America"
"3023","French Guiana",1986,3.691,70.573,93019,32.57,8300,"America"
"3024","French Guiana",1987,3.737,70.924,99097,31.08,8300,"America"
